Date,AverageTemperature,AverageTemperatureUncertainty,AverageAnomaly
1920-06-01,18.076,0.292,-0.6702333333333357
1920-07-01,20.752,0.259,-0.7251999999999938
1920-08-01,19.588,0.206,-0.9154333333333291
1920-09-01,16.247,0.26,-0.1085666666666647
1920-10-01,9.667,0.276,-0.3561333333333323
1920-11-01,1.832,0.374,-0.9792333333333338
1920-12-01,-2.285,0.507,-0.1630000000000007
1921-01-01,-2.321,0.459,1.2056666666666662
1921-02-01,-0.6819999999999999,0.285,0.8798666666666668
1921-03-01,5.196999999999999,0.219,2.6645333333333325
1921-04-01,7.935,0.313,-0.2689333333333357
1921-05-01,13.612,0.168,-0.1994333333333298
1921-06-01,19.506,0.346,0.759766666666664
1921-07-01,21.784,0.37,0.3068000000000062
1921-08-01,20.483,0.205,-0.02043333333332953
1921-09-01,16.745,0.225,0.3894333333333364
1921-10-01,10.188,0.232,0.1648666666666685
1921-11-01,3.4330000000000003,0.227,0.6217666666666664
1921-12-01,-0.7319999999999998,0.303,1.3899999999999997
1922-01-01,-4.678,0.418,-1.1513333333333335
1922-02-01,-2.384,0.209,-0.8221333333333332
1922-03-01,1.7380000000000002,0.198,-0.7944666666666664
1922-04-01,7.834,0.206,-0.36993333333333567
1922-05-01,13.851,0.268,0.03956666666667097
1922-06-01,19.154,0.176,0.4077666666666637
1922-07-01,20.617,0.243,-0.8601999999999919
1922-08-01,20.55,0.28,0.04656666666667064
1922-09-01,17.048,0.281,0.6924333333333337
1922-10-01,10.385,0.219,0.36186666666666767
1922-11-01,2.783,0.3670000000000001,-0.028233333333334
1922-12-01,-1.6799999999999995,0.14,0.44199999999999995
1923-01-01,-1.9250000000000005,0.268,1.601666666666666
1923-02-01,-3.042,0.271,-1.480133333333333
1923-03-01,1.106,0.182,-1.4264666666666665
1923-04-01,7.5790000000000015,0.156,-0.6249333333333338
1923-05-01,13.487,0.181,-0.3244333333333298
1923-06-01,18.438,0.159,-0.30823333333333736
1923-07-01,21.53,0.203,0.052800000000008396
1923-08-01,20.356,0.207,-0.14743333333332842
1923-09-01,16.284000000000002,0.202,-0.07156666666666212
1923-10-01,9.006,0.155,-1.017133333333332
1923-11-01,3.682,0.344,0.870766666666666
1923-12-01,-1.3769999999999998,0.378,0.7449999999999997
1924-01-01,-5.417999999999999,0.254,-1.8913333333333329
1924-02-01,-1.349,0.265,0.21286666666666676
1924-03-01,1.36,0.249,-1.1724666666666665
1924-04-01,6.617000000000001,0.267,-1.5869333333333344
1924-05-01,12.578,0.292,-1.2334333333333305
1924-06-01,18.679,0.206,-0.0672333333333377
1924-07-01,20.3,0.231,-1.177199999999992
1924-08-01,20.249,0.198,-0.2544333333333313
1924-09-01,15.04,0.127,-1.3155666666666654
1924-10-01,9.626,0.185,-0.39713333333333267
1924-11-01,3.603,0.209,0.7917666666666663
1924-12-01,-4.657,0.32,-2.5350000000000006
1925-01-01,-5.223000000000001,0.596,-1.6963333333333344
1925-02-01,-0.3799999999999999,0.405,1.1818666666666668
1925-03-01,3.972,0.343,1.4395333333333333
1925-04-01,9.856,0.196,1.6520666666666646
1925-05-01,13.792,0.266,-0.019433333333330083
1925-06-01,19.242,0.229,0.4957666666666647
1925-07-01,21.496,0.157,0.018800000000005923
1925-08-01,20.211,0.174,-0.29243333333333155
1925-09-01,17.195,0.15,0.8394333333333357
1925-10-01,7.894,0.219,-2.129133333333332
1925-11-01,2.55,0.315,-0.2612333333333341
1925-12-01,-2.408,0.298,-0.2860000000000005
1926-01-01,-2.4370000000000003,0.234,1.0896666666666661
1926-02-01,-0.0449999999999999,0.224,1.5168666666666668
1926-03-01,2.668,0.227,0.1355333333333335
1926-04-01,8.131,0.324,-0.07293333333333507
1926-05-01,14.182,0.31,0.3705666666666705
1926-06-01,18.768,0.262,0.02176666666666449
1926-07-01,21.291,0.246,-0.18619999999999237
1926-08-01,20.658,0.244,0.15456666666667118
1926-09-01,16.166,0.192,-0.18956666666666422
1926-10-01,10.512,0.244,0.48886666666666834
1926-11-01,2.975,0.267,0.16376666666666617
1926-12-01,-3.1860000000000004,0.219,-1.064000000000001
1927-01-01,-2.6430000000000007,0.129,0.8836666666666657
1927-02-01,0.3690000000000002,0.225,1.930866666666667
1927-03-01,2.406,0.265,-0.1264666666666665
1927-04-01,7.629,0.1689999999999999,-0.5749333333333357
1927-05-01,13.494000000000002,0.248,-0.31743333333332835
1927-06-01,18.142,0.183,-0.6042333333333367
1927-07-01,21.027,0.159,-0.4501999999999917
1927-08-01,19.134,0.174,-1.3694333333333297
1927-09-01,15.933,0.142,-0.42256666666666476
1927-10-01,10.219,0.154,0.1958666666666673
1927-11-01,3.282,0.334,0.4707666666666661
1927-12-01,-4.359999999999999,0.259,-2.238
1928-01-01,-2.1590000000000003,0.185,1.3676666666666661
1928-02-01,-0.6200000000000001,0.301,0.9418666666666666
1928-03-01,2.807,0.216,0.2745333333333333
1928-04-01,6.718999999999999,0.155,-1.4849333333333359
1928-05-01,14.303,0.304,0.4915666666666709
1928-06-01,17.503,0.261,-1.243233333333336
1928-07-01,21.151,0.229,-0.32619999999999294
1928-08-01,20.125,0.22,-0.37843333333333007
1928-09-01,15.231,0.165,-1.1245666666666647
1928-10-01,10.06,0.161,0.03686666666666838
1928-11-01,3.148,0.264,0.3367666666666662
1928-12-01,-1.7559999999999998,0.366,0.36599999999999966
1929-01-01,-4.485,0.246,-0.9583333333333339
1929-02-01,-4.131,0.187,-2.5691333333333333
1929-03-01,3.016,0.235,0.48353333333333337
1929-04-01,8.047,0.171,-0.1569333333333347
1929-05-01,13.156,0.302,-0.6554333333333293
1929-06-01,18.241,0.1689999999999999,-0.5052333333333365
1929-07-01,21.211,0.15,-0.2661999999999942
1929-08-01,20.547,0.161,0.04356666666667053
1929-09-01,15.896,0.201,-0.4595666666666638
1929-10-01,9.663,0.15,-0.36013333333333186
1929-11-01,1.829,0.268,-0.982233333333334
1929-12-01,-1.7159999999999995,0.197,0.4059999999999999
1930-01-01,-5.784000000000002,0.225,-2.257333333333335
1930-02-01,0.2430000000000001,0.263,1.8048666666666668
1930-03-01,1.6769999999999998,0.241,-0.8554666666666668
1930-04-01,9.419,0.264,1.2150666666666652
1930-05-01,13.287,0.215,-0.5244333333333291
1930-06-01,18.587,0.145,-0.15923333333333645
1930-07-01,21.939,0.126,0.4618000000000073
1930-08-01,20.758000000000003,0.079,0.2545666666666726
1930-09-01,16.474,0.117,0.11843333333333561
1930-10-01,8.555,0.113,-1.4681333333333324
1930-11-01,2.091,0.182,-0.7202333333333337
1930-12-01,-2.394,0.219,-0.2720000000000007
1931-01-01,-1.8430000000000004,0.272,1.683666666666666
1931-02-01,0.5760000000000001,0.255,2.1378666666666666
1931-03-01,1.644,0.255,-0.8884666666666667
1931-04-01,8.052000000000001,0.251,-0.15193333333333392
1931-05-01,13.198,0.166,-0.6134333333333295
1931-06-01,19.565,0.173,0.8187666666666651
1931-07-01,22.143,0.205,0.6658000000000079
1931-08-01,20.291,0.15,-0.2124333333333297
1931-09-01,17.573,0.132,1.2174333333333358
1931-10-01,10.659,0.151,0.6358666666666686
1931-11-01,3.932,0.1639999999999999,1.120766666666666
1931-12-01,-1.0609999999999995,0.193,1.061
1932-01-01,-3.657000000000001,0.388,-0.13033333333333452
1932-02-01,-1.164,0.247,0.3978666666666668
1932-03-01,1.123,0.221,-1.4094666666666666
1932-04-01,8.617,0.269,0.4130666666666656
1932-05-01,13.868,0.219,0.05656666666667043
1932-06-01,18.85,0.178,0.10376666666666523
1932-07-01,21.495,0.226,0.017800000000008254
1932-08-01,20.439,0.196,-0.06443333333333001
1932-09-01,15.925999999999998,0.157,-0.4295666666666662
1932-10-01,9.023,0.213,-1.0001333333333324
1932-11-01,1.578,0.245,-1.2332333333333338
1932-12-01,-3.624,0.185,-1.5020000000000007
1933-01-01,-2.599,0.29,0.9276666666666662
1933-02-01,-3.768,0.305,-2.206133333333333
1933-03-01,2.673,0.22,0.1405333333333334
1933-04-01,7.73,0.2,-0.47393333333333487
1933-05-01,13.544,0.094,-0.2674333333333294
1933-06-01,19.805,0.1669999999999999,1.0587666666666635
1933-07-01,21.917,0.162,0.43980000000000885
1933-08-01,20.234,0.129,-0.2694333333333283
1933-09-01,17.288,0.155,0.9324333333333357
1933-10-01,9.848,0.201,-0.17513333333333136
1933-11-01,3.1710000000000003,0.272,0.35976666666666635
1933-12-01,-1.476,0.286,0.6459999999999995
1934-01-01,-2.5420000000000003,0.347,0.9846666666666661
1934-02-01,-0.685,0.387,0.8768666666666667
1934-03-01,3.215,0.207,0.6825333333333332
1934-04-01,9.553,0.173,1.3490666666666655
1934-05-01,15.727,0.134,1.9155666666666704
1934-06-01,19.58,0.114,0.8337666666666621
1934-07-01,22.412,0.1369999999999999,0.9348000000000063
1934-08-01,21.013,0.126,0.5095666666666716
1934-09-01,15.816,0.1639999999999999,-0.5395666666666639
1934-10-01,11.13,0.153,1.1068666666666687
1934-11-01,4.402,0.139,1.5907666666666662
1934-12-01,-1.702,0.206,0.4199999999999995
1935-01-01,-3.0680000000000005,0.335,0.4586666666666659
1935-02-01,-0.0590000000000001,0.335,1.5028666666666666
1935-03-01,3.761,0.238,1.2285333333333335
1935-04-01,7.529000000000001,0.218,-0.6749333333333345
1935-05-01,12.136,0.149,-1.6754333333333307
1935-06-01,18.199,0.127,-0.5472333333333346
1935-07-01,22.09,0.191,0.6128000000000071
1935-08-01,20.643,0.1369999999999999,0.1395666666666706
1935-09-01,16.090999999999998,0.114,-0.26456666666666706
1935-10-01,9.543,0.147,-0.48013333333333286
1935-11-01,1.64,0.17,-1.171233333333334
1935-12-01,-3.595,0.204,-1.4730000000000008
1936-01-01,-4.66,0.398,-1.1333333333333337
1936-02-01,-6.002000000000001,0.222,-4.440133333333334
1936-03-01,3.283,0.212,0.7505333333333333
1936-04-01,7.827000000000001,0.172,-0.37693333333333445
1936-05-01,15.312,0.23,1.5005666666666695
1936-06-01,19.983,0.14,1.2367666666666643
1936-07-01,22.834,0.066,1.356800000000007
1936-08-01,21.746,0.159,1.2425666666666686
1936-09-01,16.777,0.191,0.42143333333333644
1936-10-01,9.631,0.133,-0.3921333333333319
1936-11-01,2.2,0.202,-0.6112333333333337
1936-12-01,-1.864,0.158,0.25799999999999934
1937-01-01,-4.735,0.185,-1.208333333333334
1937-02-01,-2.9960000000000004,0.297,-1.4341333333333337
1937-03-01,1.189,0.274,-1.3434666666666666
1937-04-01,7.357,0.173,-0.8469333333333351
1937-05-01,14.331,0.19,0.5195666666666696
1937-06-01,18.913,0.128,0.16676666666666407
1937-07-01,21.769,0.1369999999999999,0.2918000000000056
1937-08-01,21.466,0.1689999999999999,0.962566666666671
1937-09-01,16.788999999999998,0.136,0.43343333333333334
1937-10-01,10.057,0.102,0.033866666666668266
1937-11-01,2.892,0.163,0.08076666666666599
1937-12-01,-2.263,0.259,-0.14100000000000046
1938-01-01,-3.1700000000000004,0.158,0.356666666666666
1938-02-01,-1.004,0.199,0.5578666666666667
1938-03-01,4.371,0.172,1.8385333333333338
1938-04-01,8.798,0.309,0.5940666666666647
1938-05-01,13.666,0.15,-0.14543333333332953
1938-06-01,18.718,0.089,-0.02823333333333622
1938-07-01,21.359,0.108,-0.11819999999999098
1938-08-01,21.178,0.136,0.6745666666666708
1938-09-01,17.154,0.109,0.7984333333333353
1938-10-01,11.421,0.155,1.3978666666666673
1938-11-01,2.428,0.138,-0.383233333333334
1938-12-01,-1.257,0.162,0.8649999999999995
1939-01-01,-2.2300000000000004,0.272,1.296666666666666
1939-02-01,-3.239,0.278,-1.6771333333333331
1939-03-01,2.718,0.195,0.18553333333333333
1939-04-01,8.533000000000001,0.142,0.32906666666666595
1939-05-01,14.744000000000002,0.14,0.9325666666666717
1939-06-01,18.855,0.228,0.10876666666666424
1939-07-01,21.899,0.185,0.42180000000000817
1939-08-01,20.505,0.094,0.0015666666666689366
1939-09-01,17.243,0.115,0.887433333333334
1939-10-01,9.731,0.175,-0.29213333333333225
1939-11-01,2.467,0.185,-0.34423333333333384
1939-12-01,0.464,0.231,2.5859999999999994
1940-01-01,-5.9190000000000005,0.282,-2.392333333333334
1940-02-01,-1.286,0.147,0.2758666666666667
1940-03-01,2.7960000000000003,0.156,0.2635333333333336
1940-04-01,8.620000000000001,0.157,0.4160666666666657
1940-05-01,14.397,0.118,0.5855666666666703
1940-06-01,19.261,0.128,0.514766666666663
1940-07-01,21.706,0.178,0.22880000000000678
1940-08-01,20.543000000000003,0.159,0.039566666666672745
1940-09-01,16.534000000000002,0.175,0.17843333333333788
1940-10-01,10.899,0.124,0.875866666666667
1940-11-01,1.982,0.16,-0.8292333333333339
1940-12-01,-0.3669999999999997,0.159,1.7549999999999997
1941-01-01,-2.843,0.238,0.6836666666666664
1941-02-01,-0.97,0.172,0.5918666666666668
1941-03-01,1.771,0.168,-0.7614666666666667
1941-04-01,8.935,0.161,0.7310666666666652
1941-05-01,14.813,0.146,1.0015666666666707
1941-06-01,18.519,0.145,-0.22723333333333784
1941-07-01,21.365,0.151,-0.1121999999999943
1941-08-01,20.621,0.183,0.1175666666666686
1941-09-01,16.094,0.218,-0.2615666666666634
1941-10-01,10.169,0.158,0.14586666666666837
1941-11-01,3.213,0.185,0.40176666666666616
1941-12-01,-0.494,0.177,1.6279999999999994
1942-01-01,-2.6190000000000007,0.1369999999999999,0.9076666666666657
1942-02-01,-2.024,0.129,-0.4621333333333333
1942-03-01,2.471,0.193,-0.06146666666666656
1942-04-01,9.382,0.183,1.1780666666666644
1942-05-01,13.505999999999998,0.171,-0.30543333333333145
1942-06-01,18.511,0.1639999999999999,-0.23523333333333696
1942-07-01,21.558000000000003,0.213,0.08080000000001064
1942-08-01,20.35,0.197,-0.15343333333332865
1942-09-01,15.956,0.108,-0.39956666666666507
1942-10-01,10.116,0.108,0.09286666666666754
1942-11-01,3.016,0.154,0.2047666666666661
1942-12-01,-3.1910000000000003,0.207,-1.0690000000000008
1943-01-01,-4.731,0.1689999999999999,-1.2043333333333335
1943-02-01,-0.014,0.206,1.5478666666666667
1943-03-01,1.3630000000000002,0.181,-1.1694666666666664
1943-04-01,9.023,0.145,0.8190666666666644
1943-05-01,13.800999999999998,0.1639999999999999,-0.010433333333331518
1943-06-01,19.049,0.081,0.3027666666666633
1943-07-01,21.65,0.179,0.17280000000000584
1943-08-01,20.979,0.147,0.47556666666666914
1943-09-01,15.873,0.19,-0.48256666666666526
1943-10-01,9.847,0.18,-0.1761333333333326
1943-11-01,3.128,0.127,0.3167666666666662
1943-12-01,-1.926,0.142,0.1959999999999995
1944-01-01,-2.591,0.176,0.9356666666666662
1944-02-01,-0.498,0.238,1.0638666666666667
1944-03-01,1.1789999999999998,0.161,-1.3534666666666668
1944-04-01,6.996,0.162,-1.2079333333333349
1944-05-01,14.652,0.162,0.8405666666666693
1944-06-01,18.735,0.145,-0.011233333333336759
1944-07-01,21.05,0.176,-0.42719999999999203
1944-08-01,20.369,0.19,-0.1344333333333303
1944-09-01,16.326999999999998,0.147,-0.028566666666666407
1944-10-01,10.576,0.161,0.5528666666666684
1944-11-01,2.756,0.148,-0.055233333333334134
1944-12-01,-2.773,0.124,-0.6510000000000007
1945-01-01,-2.5360000000000005,0.152,0.9906666666666659
1945-02-01,-0.5609999999999999,0.121,1.0008666666666668
1945-03-01,4.299,0.102,1.7665333333333337
1945-04-01,7.524000000000001,0.139,-0.6799333333333344
1945-05-01,12.544,0.178,-1.2674333333333294
1945-06-01,17.245,0.143,-1.5012333333333352
1945-07-01,20.995,0.201,-0.48219999999999175
1945-08-01,20.288,0.166,-0.2154333333333298
1945-09-01,16.201999999999998,0.121,-0.1535666666666664
1945-10-01,9.761,0.119,-0.2621333333333329
1945-11-01,2.164,0.163,-0.6472333333333338
1945-12-01,-3.87,0.157,-1.7480000000000007
1946-01-01,-2.595,0.159,0.9316666666666662
1946-02-01,-1.155,0.16,0.4068666666666667
1946-03-01,4.467,0.229,1.934533333333333
1946-04-01,9.509,0.115,1.305066666666665
1946-05-01,13.162,0.103,-0.6494333333333291
1946-06-01,18.725,0.199,-0.02123333333333477
1946-07-01,21.57,0.176,0.09280000000000754
1946-08-01,19.84,0.212,-0.6634333333333302
1946-09-01,15.951,0.111,-0.4045666666666641
1946-10-01,9.675,0.099,-0.3481333333333314
1946-11-01,2.596,0.112,-0.21523333333333383
1946-12-01,-1.59,0.114,0.5319999999999994
1947-01-01,-3.823,0.121,-0.29633333333333356
1947-02-01,-2.494,0.197,-0.9321333333333335
1947-03-01,1.4859999999999998,0.173,-1.0464666666666669
1947-04-01,8.109,0.09,-0.09493333333333531
1947-05-01,13.871,0.1669999999999999,0.05956666666667054
1947-06-01,17.784000000000002,0.186,-0.9622333333333337
1947-07-01,21.107,0.146,-0.3701999999999934
1947-08-01,21.168000000000003,0.126,0.6645666666666727
1947-09-01,16.835,0.115,0.47943333333333626
1947-10-01,11.853,0.135,1.8298666666666676
1947-11-01,1.711,0.181,-1.1002333333333338
1947-12-01,-1.5739999999999998,0.131,0.5479999999999996
1948-01-01,-4.4140000000000015,0.087,-0.8873333333333351
1948-02-01,-2.777,0.153,-1.2151333333333334
1948-03-01,1.1409999999999998,0.145,-1.3914666666666669
1948-04-01,9.114,0.193,0.9100666666666655
1948-05-01,13.695,0.144,-0.11643333333332961
1948-06-01,18.81,0.106,0.06376666666666253
1948-07-01,21.058000000000003,0.157,-0.41919999999998936
1948-08-01,20.155,0.124,-0.34843333333332893
1948-09-01,16.483999999999998,0.127,0.12843333333333362
1948-10-01,9.214,0.139,-0.8091333333333317
1948-11-01,2.258,0.108,-0.5532333333333339
1948-12-01,-2.958,0.199,-0.8360000000000007
1949-01-01,-5.259,0.181,-1.732333333333334
1949-02-01,-2.958,0.179,-1.3961333333333334
1949-03-01,3.084,0.201,0.5515333333333334
1949-04-01,8.044,0.124,-0.15993333333333482
1949-05-01,14.183,0.078,0.37156666666666993
1949-06-01,18.612,0.131,-0.13423333333333787
1949-07-01,21.593000000000004,0.111,0.11580000000001078
1949-08-01,20.481,0.182,-0.02243333333332842
1949-09-01,15.998,0.117,-0.35756666666666526
1949-10-01,9.96,0.09,-0.06313333333333127
1949-11-01,5.215,0.117,2.403766666666666
1949-12-01,-2.296,0.174,-0.17400000000000038
1950-01-01,-2.893,0.171,0.6336666666666666
1950-02-01,-1.757,0.156,-0.19513333333333316
1950-03-01,1.993,0.234,-0.5394666666666665
1950-04-01,7.1000000000000005,0.174,-1.1039333333333348
1950-05-01,13.451,0.162,-0.3604333333333294
1950-06-01,18.408,0.144,-0.33823333333333494
1950-07-01,20.4,0.146,-1.0771999999999942
1950-08-01,19.723,0.1689999999999999,-0.7804333333333311
1950-09-01,15.744000000000002,0.094,-0.611566666666663
1950-10-01,11.473,0.095,1.4498666666666686
1950-11-01,2.212,0.122,-0.5992333333333337
1950-12-01,-1.977,0.128,0.14499999999999935
1951-01-01,-4.354,0.211,-0.8273333333333337
1951-02-01,-1.513,0.192,0.048866666666666836
1951-03-01,0.5680000000000001,0.12,-1.9644666666666666
1951-04-01,7.841,0.192,-0.3629333333333351
1951-05-01,14.296,0.259,0.4845666666666695
1951-06-01,17.843,0.417,-0.9032333333333362
1951-07-01,21.501,0.209,0.02380000000000848
1951-08-01,20.488000000000003,0.154,-0.01543333333332697
1951-09-01,15.979,0.279,-0.3765666666666654
1951-10-01,9.58,0.143,-0.44313333333333205
1951-11-01,1.759,0.313,-1.052233333333334
1951-12-01,-2.989,0.182,-0.8670000000000004
1952-01-01,-3.232,0.107,0.2946666666666662
1952-02-01,-0.923,0.085,0.6388666666666667
1952-03-01,0.8769999999999998,0.095,-1.6554666666666669
1952-04-01,8.128,0.094,-0.07593333333333518
1952-05-01,13.561,0.118,-0.25043333333332995
1952-06-01,19.656,0.104,0.9097666666666626
1952-07-01,21.589,0.154,0.1118000000000059
1952-08-01,20.744,0.155,0.2405666666666697
1952-09-01,16.57,0.106,0.2144333333333357
1952-10-01,9.56,0.104,-0.4631333333333316
1952-11-01,2.9560000000000004,0.112,0.1447666666666665
1952-12-01,-1.733,0.147,0.38899999999999935
1953-01-01,-1.3370000000000002,0.158,2.189666666666666
1953-02-01,-0.5579999999999999,0.094,1.0038666666666667
1953-03-01,3.417,0.085,0.8845333333333332
1953-04-01,7.45,0.147,-0.7539333333333351
1953-05-01,13.599,0.176,-0.2124333333333297
1953-06-01,19.755,0.152,1.0087666666666628
1953-07-01,21.797,0.134,0.31980000000000786
1953-08-01,20.485,0.103,-0.018433333333330637
1953-09-01,16.901,0.0819999999999999,0.5454333333333352
1953-10-01,10.635,0.106,0.6118666666666677
1953-11-01,3.907,0.089,1.0957666666666661
1953-12-01,-1.686,0.143,0.4359999999999995
1954-01-01,-3.65,0.183,-0.12333333333333352
1954-02-01,1.0099999999999998,0.124,2.5718666666666667
1954-03-01,1.906,0.227,-0.6264666666666667
1954-04-01,9.447,0.175,1.2430666666666639
1954-05-01,13.255999999999998,0.134,-0.5554333333333314
1954-06-01,18.885,0.205,0.13876666666666537
1954-07-01,22.183000000000003,0.159,0.7058000000000106
1954-08-01,20.645,0.115,0.1415666666666695
1954-09-01,17.032,0.196,0.6764333333333354
1954-10-01,10.369000000000002,0.147,0.34586666666666943
1954-11-01,4.47,0.129,1.6587666666666658
1954-12-01,-2.6260000000000003,0.153,-0.5040000000000009
1955-01-01,-3.365,0.139,0.16166666666666618
1955-02-01,-3.522,0.11,-1.960133333333333
1955-03-01,1.936,0.097,-0.5964666666666667
1955-04-01,8.49,0.093,0.2860666666666649
1955-05-01,14.205,0.196,0.3935666666666702
1955-06-01,17.528,0.157,-1.2182333333333375
1955-07-01,21.839,0.138,0.3618000000000059
1955-08-01,21.113000000000003,0.187,0.609566666666673
1955-09-01,16.674,0.162,0.3184333333333349
1955-10-01,9.933,0.128,-0.09013333333333229
1955-11-01,0.4500000000000002,0.221,-2.3612333333333337
1955-12-01,-3.075,0.175,-0.9530000000000007
1956-01-01,-3.87,0.127,-0.3433333333333337
1956-02-01,-2.963,0.185,-1.4011333333333333
1956-03-01,2.105,0.092,-0.42746666666666666
1956-04-01,7.338999999999999,0.219,-0.8649333333333367
1956-05-01,14.63,0.256,0.8185666666666709
1956-06-01,19.444000000000003,0.095,0.6977666666666664
1956-07-01,21.202,0.15,-0.275199999999991
1956-08-01,20.219,0.215,-0.2844333333333289
1956-09-01,16.276,0.151,-0.07956666666666479
1956-10-01,10.165,0.18,0.14186666666666703
1956-11-01,1.466,0.26,-1.345233333333334
1956-12-01,-1.614,0.308,0.5079999999999993
1957-01-01,-4.243,0.208,-0.7163333333333339
1957-02-01,0.2380000000000002,0.198,1.799866666666667
1957-03-01,2.9130000000000003,0.245,0.3805333333333336
1957-04-01,8.402999999999999,0.376,0.1990666666666634
1957-05-01,13.753,0.1669999999999999,-0.058433333333329784
1957-06-01,19.162,0.463,0.41576666666666284
1957-07-01,21.762,0.428,0.2848000000000077
1957-08-01,20.603,0.7040000000000001,0.09956666666667147
1957-09-01,16.008,0.504,-0.34756666666666547
1957-10-01,9.039,0.397,-0.9841333333333324
1957-11-01,2.819,0.277,0.007766666666666033
1957-12-01,-0.9409999999999998,0.188,1.1809999999999996
1958-01-01,-2.776,0.252,0.7506666666666666
1958-02-01,-2.256,0.25,-0.694133333333333
1958-03-01,1.4489999999999998,0.16,-1.0834666666666668
1958-04-01,8.144,0.236,-0.05993333333333517
1958-05-01,14.859000000000002,0.301,1.0475666666666719
1958-06-01,18.729,0.335,-0.017233333333336986
1958-07-01,21.098000000000003,0.348,-0.3791999999999902
1958-08-01,21.135,0.302,0.6315666666666715
1958-09-01,16.522000000000002,0.187,0.16643333333333743
1958-10-01,9.655,0.156,-0.36813333333333276
1958-11-01,3.4360000000000004,0.111,0.6247666666666665
1958-12-01,-2.353,0.153,-0.23100000000000076
1959-01-01,-4.2730000000000015,0.233,-0.7463333333333351
1959-02-01,-1.378,0.185,0.18386666666666684
1959-03-01,1.606,0.344,-0.9264666666666665
1959-04-01,8.127,0.313,-0.07693333333333463
1959-05-01,14.24,0.055,0.4285666666666703
